geneId,geneSymbol,DSI,DPI,PLI,protein_class_name,protein_class,NofDiseases,NofPmids
8578,SCARF1,0.89,0.192,5.2898e-07,Receptor,DTO_05007575,7,6
8600,TNFSF11,0.453,0.846,0.0049159,Signaling,DTO_05007599,327,662
8601,RGS20,0.76,0.269,6.4013e-05,Enzyme modulator,DTO_05007584,16,6
8602,NOP14,0.76,0.346,2.1363e-06,Nucleic acid binding,DTO_05007557,18,6
8604,SLC25A12,0.711,0.462,0.21604,Transporter,DTO_05007405,34,39
8605,PLA2G4C,0.705,0.385,1.6781e-13,Enzyme,DTO_05007624,24,16
8608,RDH16,0.931,0.077,4.3901e-07,Enzyme,DTO_05007624,4,3
8609,KLF7,0.743,0.385,0.98178,Nucleic acid binding,DTO_05007557,27,18
8611,PLPP1,0.729,0.346,0.096417,Enzyme,DTO_05007624,24,12
8612,PLPP2,0.931,0.115,0.00083068,Enzyme,DTO_05007624,8,3
8613,PLPP3,0.722,0.192,0.917,Enzyme,DTO_05007624,30,31
8614,STC2,0.573,0.692,0.26588,Signaling,DTO_05007599,88,61
8615,USO1,0.522,0.885,0.33417,Transporter,DTO_05007405,153,170
8618,CADPS,0.805,0.154,1.4707e-05,Calcium-binding protein,DTO_05007616,19,11
8621,CDK13,0.606,0.692,0.90753,Kinase,DTO_03300101,141,23
8623,ASMTL,0.861,0.115,1.2704e-09,Enzyme,DTO_05007624,4,2
8625,RFXANK,0.644,0.577,8.6716e-06,Transcription factor,DTO_05007542,67,15
8626,TP63,0.362,0.769,0.99728,Transcription factor,DTO_05007542,816,957
8630,HSD17B6,0.592,0.692,0.34807,Enzyme,DTO_05007624,82,73
8632,DNAH17,0.839,0.154,1.9559e-63,Enzyme,DTO_05007624,11,8
8633,UNC5C,0.65,0.462,0.0008813,Receptor,DTO_05007575,47,35
8634,RTCA,0.736,0.385,3.0927e-09,Enzyme,DTO_05007624,22,15
8637,EIF4EBP3,0.792,0.192,0.00034389,Nucleic acid binding,DTO_05007557,11,5
8638,OASL,0.729,0.385,2.7573e-11,Enzyme,DTO_05007624,20,25
8644,AKR1C3,0.529,0.769,7.581200000000001e-24,Enzyme,DTO_05007624,142,131
8645,KCNK5,0.695,0.462,0.32518,Ion channel,DTO_01300327,29,24
8647,ABCB11,0.566,0.654,1.5612e-12,Transporter,DTO_05007405,126,243
8648,NCOA1,0.563,0.731,0.99981,Kinase,DTO_03300101,108,106
8650,NUMB,0.619,0.731,0.0039959,Signaling,DTO_05007599,55,50
8651,SOCS1,0.445,0.808,0.58544,Enzyme modulator,DTO_05007584,315,389
8655,DYNLL1,0.568,0.769,0.6983,Cellular structure,DTO_05007530,103,99
8661,EIF3A,0.592,0.769,1.0,Nucleic acid binding,DTO_05007557,78,106
8662,EIF3B,0.666,0.346,1.0,Nucleic acid binding,DTO_05007557,39,17
8663,EIF3C,0.722,0.385,2.2907e-05,Nucleic acid binding,DTO_05007557,23,11
8664,EIF3D,0.653,0.346,0.99983,Nucleic acid binding,DTO_05007557,41,17
8665,EIF3F,0.736,0.385,0.97044,Enzyme,DTO_05007624,24,10
8667,EIF3H,0.7,0.308,0.047483,Enzyme,DTO_05007624,31,19
8668,EIF3I,0.743,0.269,0.9493,Nucleic acid binding,DTO_05007557,24,11
8669,EIF3J,0.805,0.154,0.85657,Nucleic acid binding,DTO_05007557,8,3
8671,SLC4A4,0.644,0.692,0.99722,Transporter,DTO_05007405,58,55
8672,EIF4G3,0.78,0.308,1.0,Nucleic acid binding,DTO_05007557,18,8
8675,STX16,0.656,0.538,0.48261,Transporter,DTO_05007405,58,22
8676,STX11,0.729,0.346,0.00047412,Transporter,DTO_05007405,32,29
8678,BECN1,0.432,0.846,0.93717,Enzyme modulator,DTO_05007584,373,547
8683,SRSF9,0.751,0.346,0.63924,Nucleic acid binding,DTO_05007557,15,8
8692,HYAL2,0.644,0.577,0.18682,Enzyme,DTO_05007624,54,37
8694,DGAT1,0.621,0.615,1.4082e-17,Enzyme,DTO_05007624,64,49
8698,S1PR4,0.722,0.346,0.0023778,G-protein coupled receptor,DTO_02300001,20,11
8701,DNAH11,0.587,0.692,2.5389e-58,Enzyme,DTO_05007624,110,44
8702,B4GALT4,1.0,0.077,5.8287e-07,Enzyme,DTO_05007624,2,1
8703,B4GALT3,0.751,0.269,0.011393,Enzyme,DTO_05007624,19,5
8704,B4GALT2,0.861,0.269,0.19829,Enzyme,DTO_05007624,6,6
8705,B3GALT4,0.792,0.308,0.029753,Enzyme,DTO_05007624,9,6
8706,B3GALNT1,0.839,0.269,0.002209,Enzyme,DTO_05007624,8,5
8708,B3GALT1,1.0,0.154,0.01019,Enzyme,DTO_05007624,3,2
8710,SERPINB7,0.76,0.346,7.3773e-09,Enzyme modulator,DTO_05007584,16,21
8711,TNK1,0.769,0.269,2.6405e-08,Kinase,DTO_03300101,12,7
8714,ABCC3,0.517,0.769,1.2092e-26,Transporter,DTO_05007405,160,202
8720,MBTPS1,0.532,0.692,7.5901e-09,Enzyme,DTO_05007624,148,144
8722,CTSF,0.716,0.462,1.9431e-13,Enzyme,DTO_05007624,33,14
8725,URI1,0.633,0.654,1.1089e-05,Transcription factor,DTO_05007542,53,33
8728,ADAM19,0.659,0.538,6.8e-05,Enzyme,DTO_05007624,45,33
8732,RNGTT,0.682,0.385,0.37382,Enzyme,DTO_05007624,32,10
8737,RIPK1,0.479,0.769,0.0079441,Kinase,DTO_03300101,250,264
8740,TNFSF14,0.529,0.769,0.051663,Signaling,DTO_05007599,143,119
8743,TNFSF10,0.413,0.885,0.13495,Signaling,DTO_05007599,445,1123
8745,ADAM23,0.65,0.5,0.99709,Enzyme,DTO_05007624,49,25
8747,ADAM21,0.89,0.154,3.5771e-12,Enzyme,DTO_05007624,6,2
8749,ADAM18,1.0,0.077,6.8847e-35,Enzyme,DTO_05007624,1,0
8751,ADAM15,0.626,0.577,2.4409e-16,Enzyme,DTO_05007624,59,47
8754,ADAM9,0.56,0.654,0.029431,Enzyme,DTO_05007624,109,102
8756,ADAM7,0.839,0.192,1.1927000000000002e-19,Enzyme,DTO_05007624,5,2
8767,RIPK2,0.587,0.769,0.39282,Kinase,DTO_03300101,83,61
8773,SNAP23,0.686,0.423,0.92412,Transporter,DTO_05007405,28,19
8775,NAPA,0.931,0.038,0.23987,Transporter,DTO_05007405,3,4
8776,MTMR1,0.839,0.115,0.9976,Enzyme,DTO_05007624,5,4
8778,SIGLEC5,0.743,0.423,2.0969e-06,Receptor,DTO_05007575,20,15
8780,RIOK3,0.839,0.192,4.7708e-07,Kinase,DTO_03300101,12,8
8785,MATN4,0.769,0.308,1.1311e-08,Receptor,DTO_05007575,14,5
8788,DLK1,0.527,0.692,0.034576,Signaling,DTO_05007599,144,135
8789,FBP2,0.839,0.231,0.00022129,Enzyme,DTO_05007624,11,4
8798,DYRK4,1.0,0.115,1.7785e-18,Kinase,DTO_03300101,1,1
8801,SUCLG2,0.78,0.308,5.7163e-14,Enzyme,DTO_05007624,16,11
8803,SUCLA2,0.566,0.654,0.0023488,Enzyme,DTO_05007624,136,249
8807,IL18RAP,0.674,0.577,0.0021796,Receptor,DTO_05007575,41,36
8808,IL1RL2,0.682,0.5,3.537e-11,Receptor,DTO_05007575,33,36
8809,IL18R1,0.473,0.808,8.625e-06,Receptor,DTO_05007575,234,329
8811,GALR2,0.653,0.615,6.3829e-06,G-protein coupled receptor,DTO_02300001,41,33
8812,CCNK,0.792,0.231,0.9998,Enzyme modulator,DTO_05007584,22,4
8813,DPM1,0.695,0.385,0.00016237,Enzyme,DTO_05007624,57,9
8814,CDKL1,0.682,0.385,2.5004e-07,Kinase,DTO_03300101,33,20
8817,FGF18,0.647,0.577,0.38517,Signaling,DTO_05007599,50,39
8822,FGF17,0.593,0.692,0.95609,Signaling,DTO_05007599,105,10
8823,FGF16,0.751,0.423,0.75107,Signaling,DTO_05007599,21,11
8824,CES2,0.584,0.731,3.5781e-16,Enzyme,DTO_05007624,87,70
8825,LIN7A,0.736,0.385,1.1286e-07,Cell-cell junction,DTO_05007527,24,9
8826,IQGAP1,0.56,0.692,0.99754,Enzyme modulator,DTO_05007584,109,92
8831,SYNGAP1,0.584,0.577,1.0,Enzyme modulator,DTO_05007584,145,53
8833,GMPS,0.769,0.269,0.99825,Enzyme,DTO_05007624,13,8
8835,SOCS2,0.56,0.731,0.62999,Enzyme modulator,DTO_05007584,104,91
8836,GGH,0.608,0.5,0.58132,Enzyme,DTO_05007624,66,53
8837,CFLAR,0.485,0.846,0.99967,Enzyme,DTO_05007624,215,239
8838,CCN6,0.568,0.731,0.00061942,Signaling,DTO_05007599,126,125
8839,CCN5,0.621,0.462,1.9682e-05,Signaling,DTO_05007599,61,45
8840,CCN4,0.554,0.692,6.3885e-07,Signaling,DTO_05007599,114,95
8841,HDAC3,0.511,0.731,0.56737,Epigenetic regulator,DTO_05007378,179,226
8842,PROM1,0.41,0.846,1.9485e-22,Transporter,DTO_05007405,477,1116
8843,HCAR3,0.678,0.577,7.8636e-08,G-protein coupled receptor,DTO_02300001,31,21
8844,KSR1,0.666,0.346,0.069796,Kinase,DTO_03300101,42,32
8851,CDK5R1,0.529,0.808,0.9149,Enzyme modulator,DTO_05007584,153,163
8854,ALDH1A2,0.578,0.692,0.36331,Enzyme,DTO_05007624,109,108
8856,NR1I2,0.418,0.846,7.2668e-09,Nuclear receptor,DTO_00102000,462,679
8857,FCGBP,0.722,0.231,1.6706e-51,Enzyme modulator,DTO_05007584,19,8
8858,PROZ,0.792,0.385,1.1759e-16,Enzyme,DTO_05007624,15,16
8861,LDB1,0.736,0.385,0.98529,Transcription factor,DTO_05007542,23,17
8863,PER3,0.559,0.731,1.3661e-17,Transcription factor,DTO_05007542,122,103
8864,PER2,0.488,0.846,0.7148,Transcription factor,DTO_05007542,238,236
8867,SYNJ1,0.576,0.577,0.42709,Enzyme,DTO_05007624,128,35
8871,SYNJ2,0.691,0.577,8.5042e-14,Enzyme,DTO_05007624,29,14
8875,VNN2,0.691,0.346,4.448e-15,Enzyme,DTO_05007624,26,9
8876,VNN1,0.67,0.5,4.3868e-06,Enzyme,DTO_05007624,40,27
8877,SPHK1,0.48,0.808,3.0327e-07,Kinase,DTO_03300101,236,282
8880,FUBP1,0.61,0.615,1.0,Enzyme,DTO_05007624,61,46
8883,NAE1,0.736,0.462,1.8043e-13,Enzyme,DTO_05007624,18,15
8884,SLC5A6,0.674,0.577,0.0060821,Transporter,DTO_05007405,37,13
8894,EIF2S2,0.621,0.577,0.95327,Nucleic acid binding,DTO_05007557,69,104
8896,BUD31,0.711,0.5,0.23109,Transcription factor,DTO_05007542,26,17
8897,MTMR3,0.682,0.462,0.99937,Enzyme,DTO_05007624,41,29
8898,MTMR2,0.659,0.538,3.0351e-07,Enzyme,DTO_05007624,50,42
8899,PRPF4B,0.76,0.269,1.0,Kinase,DTO_03300101,15,7
8900,CCNA1,0.588,0.654,0.00043117,Enzyme modulator,DTO_05007584,75,72
8905,AP1S2,0.631,0.615,0.86702,Transporter,DTO_05007405,93,29
8907,AP1M1,0.839,0.154,0.71251,Extracellular structure,DTO_05007621,5,1
8908,GYG2,1.0,0.115,7.0587e-10,Enzyme,DTO_05007624,3,3
8910,SGCE,0.626,0.538,0.023761,Calcium-binding protein,DTO_05007616,68,119
8911,CACNA1I,0.792,0.231,1.0,Ion channel,DTO_01300327,17,22
8912,CACNA1H,0.628,0.423,4.7778e-10,Ion channel,DTO_01300327,82,49
8913,CACNA1G,0.59,0.577,1.0,Ion channel,DTO_01300327,111,33
8925,HERC1,0.674,0.5,1.0,Enzyme modulator,DTO_05007584,57,15
8930,MBD4,0.61,0.615,1.9706e-14,Enzyme,DTO_05007624,62,51
8932,MBD2,0.466,0.846,0.34957,Epigenetic regulator,DTO_05007378,256,434
8936,WASF1,0.547,0.808,0.99757,Cellular structure,DTO_05007530,132,134
8939,FUBP3,1.0,0.077,0.79825,Enzyme,DTO_05007624,6,12
8940,TOP3B,0.769,0.269,0.00021389,Enzyme,DTO_05007624,14,6
8941,CDK5R2,0.769,0.346,0.67068,Enzyme modulator,DTO_05007584,13,6
8942,KYNU,0.617,0.692,4.1806e-18,Enzyme,DTO_05007624,88,23
8943,AP3D1,0.678,0.385,0.98648,Transporter,DTO_05007405,58,19
8970,H2BC11,0.89,0.154,0.031259,Nucleic acid binding,DTO_05007557,3,3
8971,H1-10,1.0,0.038,0.08771,Nucleic acid binding,DTO_05007557,3,3
8972,MGAM,0.592,0.615,1.0382000000000001e-35,Enzyme,DTO_05007624,95,421
8973,CHRNA6,0.711,0.346,3.5719e-08,Ion channel,DTO_01300327,26,23
8975,USP13,0.659,0.423,3.0651e-12,Enzyme,DTO_05007624,40,18
8976,WASL,0.678,0.5,0.87654,Cellular structure,DTO_05007530,38,30
8985,PLOD3,0.659,0.385,6.1305e-13,Enzyme,DTO_05007624,59,16
8986,RPS6KA4,0.743,0.269,0.99715,Kinase,DTO_03300101,17,7
8989,TRPA1,0.546,0.846,7.2309e-35,Ion channel,DTO_01300327,160,203
8991,SELENBP1,0.493,0.846,3.2268e-16,Immune response,DTO_05007608,214,347
8992,ATP6V0E1,1.0,0.077,0.39774,Transporter,DTO_05007405,1,1
8994,LIMD1,0.691,0.346,0.41673,Transcription factor,DTO_05007542,36,18
8997,KALRN,0.644,0.654,1.0,Kinase,DTO_03300101,59,48
8999,CDKL2,0.751,0.346,3.0975e-17,Kinase,DTO_03300101,20,12
9001,HAP1,0.604,0.769,3.3512e-26,Transporter,DTO_05007405,65,65
9002,F2RL3,0.539,0.769,4.1298e-05,G-protein coupled receptor,DTO_02300001,133,110
9016,SLC25A14,0.839,0.231,0.98821,Transporter,DTO_05007405,5,4
9021,SOCS3,0.434,0.808,0.74613,Enzyme modulator,DTO_05007584,375,468
9022,CLIC3,0.729,0.423,6.2316e-09,Ion channel,DTO_01300327,20,8
9023,CH25H,0.663,0.577,0.2272,Enzyme,DTO_05007624,41,34
9024,BRSK2,0.7,0.5,0.95141,Kinase,DTO_03300101,33,10
9026,HIP1R,0.7,0.423,1.4566e-15,Cellular structure,DTO_05007530,29,19
9033,PKD2L1,0.565,0.731,1.5748000000000001e-27,Ion channel,DTO_01300327,124,219
9034,CCRL2,0.621,0.654,0.36861,G-protein coupled receptor,DTO_02300001,59,46
9038,TAAR5,0.78,0.346,6.2057e-11,G-protein coupled receptor,DTO_02300001,13,7
9039,UBA3,0.805,0.192,0.50413,Enzyme,DTO_05007624,7,3
9043,SPAG9,0.566,0.769,1.0,Enzyme modulator,DTO_05007584,98,55
9045,RPL14,0.722,0.308,0.89508,Nucleic acid binding,DTO_05007557,22,7
9048,ARTN,0.48,0.846,0.35793,Signaling,DTO_05007599,248,373
9049,AIP,0.517,0.769,0.36163,Chaperone,DTO_05007613,216,149
9050,PSTPIP2,0.76,0.385,0.0028024,Cellular structure,DTO_05007530,12,13
9051,PSTPIP1,0.65,0.577,2.4606e-06,Cellular structure,DTO_05007530,54,37
9052,GPRC5A,0.579,0.692,6.786e-08,G-protein coupled receptor,DTO_02300001,90,78
9053,MAP7,0.792,0.308,0.42439,Cellular structure,DTO_05007530,10,6
9054,NFS1,0.861,0.308,0.055351,Enzyme,DTO_05007624,8,4
9055,PRC1,0.599,0.692,2.6753e-07,Cellular structure,DTO_05007530,73,79
9056,SLC7A7,0.603,0.654,7.9543e-07,Transporter,DTO_05007405,122,58
9057,SLC7A6,0.805,0.346,0.0097291,Transporter,DTO_05007405,14,18
9058,SLC13A2,0.736,0.346,1.2919e-13,Transporter,DTO_05007405,19,19
9060,PAPSS2,0.682,0.462,1.9748e-10,Enzyme,DTO_05007624,37,20
9061,PAPSS1,0.839,0.154,6.3322e-08,Enzyme,DTO_05007624,10,4
9064,MAP3K6,0.861,0.192,1.0532e-16,Kinase,DTO_03300101,8,6
9066,SYT7,0.686,0.231,0.96342,Transporter,DTO_05007405,33,13
9068,ANGPTL1,0.691,0.5,1.2103e-10,Signaling,DTO_05007599,40,31
9070,ASH2L,0.743,0.308,0.99968,Nucleic acid binding,DTO_05007557,22,14
9071,CLDN10,0.626,0.577,0.00083876,Cell-cell junction,DTO_05007527,62,36
9073,CLDN8,0.674,0.5,0.016193,Cell-cell junction,DTO_05007527,30,18
9074,CLDN6,0.656,0.5,0.0040357,Cell-cell junction,DTO_05007527,42,27
9075,CLDN2,0.575,0.692,0.70328,Cell-cell junction,DTO_05007527,97,93
9076,CLDN1,0.481,0.808,0.0010103,Cell-cell junction,DTO_05007527,234,267
9079,LDB2,0.76,0.115,0.9546,Transcription factor,DTO_05007542,12,6
9080,CLDN9,0.861,0.231,6.3138e-06,Cell-cell junction,DTO_05007527,5,3
9086,EIF1AY,1.0,0.038,0.55208,Nucleic acid binding,DTO_05007557,2,2
9088,PKMYT1,0.7,0.385,0.21858,Kinase,DTO_03300101,27,16
9091,PIGQ,0.61,0.577,1.3575e-06,Enzyme,DTO_05007624,116,13
9092,SART1,0.682,0.308,0.88163,Extracellular structure,DTO_05007621,31,17
9094,UNC119,0.691,0.462,0.00014831,Receptor,DTO_05007575,33,15
9095,TBX19,0.695,0.462,7.1102e-06,Transcription factor,DTO_05007542,35,21
9096,TBX18,0.695,0.231,0.99905,Transcription factor,DTO_05007542,31,15
9097,USP14,0.595,0.654,0.90546,Enzyme,DTO_05007624,79,72
9098,USP6,0.633,0.692,2.9469000000000003e-35,Enzyme,DTO_05007624,55,49
9099,USP2,0.682,0.462,0.0006905,Enzyme,DTO_05007624,36,21
9100,USP10,0.663,0.462,0.99411,Enzyme,DTO_05007624,40,27
9101,USP8,0.587,0.654,1.0,Enzyme,DTO_05007624,136,50
9104,RGN,0.566,0.692,0.022123,Enzyme,DTO_05007624,96,56
9108,MTMR7,0.839,0.308,2.21e-14,Enzyme,DTO_05007624,8,4
9110,MTMR4,0.931,0.077,0.99959,Enzyme,DTO_05007624,7,6
9111,NMI,0.656,0.346,8.699e-06,Transcription factor,DTO_05007542,40,27
9112,MTA1,0.547,0.692,1.0,Nucleic acid binding,DTO_05007557,118,186
9113,LATS1,0.563,0.731,0.99987,Kinase,DTO_03300101,99,100
9114,ATP6V0D1,0.76,0.385,0.98763,Transporter,DTO_05007405,14,10
9120,SLC16A6,0.861,0.115,0.0019063,Transporter,DTO_05007405,8,5
9121,SLC16A5,0.89,0.115,1.9979e-10,Transporter,DTO_05007405,4,3
9122,SLC16A4,0.55,0.731,9.6707e-08,Transporter,DTO_05007405,114,103
9123,SLC16A3,0.542,0.731,0.00029385,Transporter,DTO_05007405,122,107
9124,PDLIM1,0.729,0.423,0.0014717,Cellular structure,DTO_05007530,25,13
9127,P2RX6,0.599,0.769,4.468e-09,Ion channel,DTO_01300327,85,73
9128,PRPF4,0.67,0.462,0.9993,Nucleic acid binding,DTO_05007557,51,7
9129,PRPF3,0.695,0.385,1.0,Nucleic acid binding,DTO_05007557,42,18
9131,AIFM1,0.527,0.769,0.99795,Enzyme,DTO_05007624,205,92
9132,KCNQ4,0.674,0.462,0.46799,Ion channel,DTO_01300327,31,50
9133,CCNB2,0.686,0.5,5.7407e-12,Enzyme modulator,DTO_05007584,34,31
9134,CCNE2,0.608,0.538,0.86983,Enzyme modulator,DTO_05007584,59,47
9139,CBFA2T2,0.615,0.654,0.99585,Transcription factor,DTO_05007542,64,58
9141,PDCD5,0.61,0.538,0.0036424,Enzyme modulator,DTO_05007584,67,50
9143,SYNGR3,0.89,0.192,0.52946,Transporter,DTO_05007405,4,4
9144,SYNGR2,0.89,0.115,5.1893e-05,Transporter,DTO_05007405,5,3
9145,SYNGR1,0.736,0.346,0.45121,Transporter,DTO_05007405,17,19
9148,NEURL1,0.556,0.538,0.011091,Enzyme,DTO_05007624,103,173
9149,DYRK1B,0.647,0.462,0.96905,Kinase,DTO_03300101,42,22
9150,CTDP1,0.641,0.577,0.00059966,Enzyme,DTO_05007624,72,8
9152,SLC6A5,0.67,0.5,8.977e-15,Transporter,DTO_05007405,64,49
9153,SLC28A2,0.78,0.385,1.1277e-27,Transporter,DTO_05007405,12,11
9154,SLC28A1,0.686,0.538,5.737e-20,Transporter,DTO_05007405,33,23
9156,EXO1,0.578,0.692,8.12e-13,Enzyme,DTO_05007624,87,76
9162,DGKI,0.769,0.269,0.93134,Enzyme,DTO_05007624,15,15
9167,COX7A2L,0.736,0.385,1.1516e-06,Enzyme,DTO_05007624,23,10
9170,LPAR2,0.463,0.846,0.036658,G-protein coupled receptor,DTO_02300001,285,463
9173,IL1RL1,0.547,0.731,1.4407e-12,Receptor,DTO_05007575,117,136
9175,MAP3K13,0.743,0.192,0.80051,Kinase,DTO_03300101,17,11
9177,HTR3B,0.678,0.423,2.4797e-07,Ion channel,DTO_01300327,49,40
9179,AP4M1,0.638,0.5,4.4873e-17,Extracellular structure,DTO_05007621,78,18
9180,OSMR,0.599,0.577,9.2144e-18,Signaling,DTO_05007599,77,44
9182,RASSF9,0.861,0.115,1.4029e-08,Transporter,DTO_05007405,5,3
9183,ZW10,0.792,0.192,0.0014855,Cellular structure,DTO_05007530,8,5
9184,BUB3,0.588,0.615,0.80927,Nucleic acid binding,DTO_05007557,96,20
9185,REPS2,0.751,0.192,0.20309,Enzyme modulator,DTO_05007584,19,9
9187,SLC24A1,0.716,0.154,9.2153e-05,Transporter,DTO_05007405,28,10
9194,SLC16A7,0.682,0.538,0.0058162,Transporter,DTO_05007405,39,27
9197,SLC33A1,0.529,0.769,9.8902e-05,Transporter,DTO_05007405,170,173
9201,DCLK1,0.545,0.615,0.99964,Kinase,DTO_03300101,123,95
9202,ZMYM4,0.931,0.077,1.0,Enzyme modulator,DTO_05007584,5,3
9203,ZMYM3,0.76,0.308,1.0,Enzyme modulator,DTO_05007584,15,14
9204,ZMYM6,0.931,0.115,6.2703e-13,Enzyme modulator,DTO_05007584,4,2
9205,ZMYM5,0.931,0.115,0.00016664,Enzyme modulator,DTO_05007584,3,2
9208,LRRFIP1,0.678,0.5,0.019511,Nucleic acid binding,DTO_05007557,38,24
9209,LRRFIP2,0.931,0.154,2.5833000000000004e-25,Nucleic acid binding,DTO_05007557,4,3
9210,BMP15,0.659,0.385,0.0001832,Signaling,DTO_05007599,48,42
9212,AURKB,0.51,0.769,0.0044521,Kinase,DTO_03300101,161,198
9213,XPR1,0.488,0.731,0.99999,Transporter,DTO_05007405,217,287
9215,LARGE1,0.526,0.654,0.98934,Enzyme,DTO_05007624,182,34
9217,VAPB,0.666,0.423,0.58111,Transporter,DTO_05007405,55,52
9218,VAPA,0.76,0.423,0.35325,Transporter,DTO_05007405,11,11
9219,MTA2,0.579,0.808,0.74479,Nucleic acid binding,DTO_05007557,93,93
9228,DLGAP2,0.736,0.385,0.99989,Receptor,DTO_05007575,22,18
9229,DLGAP1,0.691,0.385,0.99875,Receptor,DTO_05007575,35,24
9244,CRLF1,0.597,0.654,3.9958e-05,Signaling,DTO_05007599,97,48
9246,UBE2L6,0.716,0.423,0.0077047,Enzyme,DTO_05007624,19,14
9248,GPR50,0.686,0.462,0.64639,G-protein coupled receptor,DTO_02300001,31,17
9252,RPS6KA5,0.722,0.577,0.99909,Kinase,DTO_03300101,28,24
9253,NUMBL,0.78,0.231,0.99902,Signaling,DTO_05007599,14,19
9254,CACNA2D2,0.626,0.615,0.99997,Ion channel,DTO_01300327,78,37
9255,AIMP1,0.566,0.769,3.0411e-07,Enzyme,DTO_05007624,125,41
9260,PDLIM7,0.474,0.808,0.70838,Cellular structure,DTO_05007530,241,674
9261,MAPKAPK2,0.587,0.769,0.99957,Kinase,DTO_03300101,82,49
9262,STK17B,0.769,0.308,0.013619,Kinase,DTO_03300101,17,8
9263,STK17A,0.743,0.192,0.040434,Kinase,DTO_03300101,20,8
9276,COPB2,0.644,0.615,1.0,Transporter,DTO_05007405,59,16
9282,MED14,0.861,0.154,1.0,Transcription factor,DTO_05007542,5,3
9283,GPR37L1,0.751,0.192,1.0195e-09,G-protein coupled receptor,DTO_02300001,16,6
9289,ADGRG1,0.59,0.654,5.3483e-10,G-protein coupled receptor,DTO_02300001,106,66
9290,GPR55,0.619,0.615,2.8503e-05,G-protein coupled receptor,DTO_02300001,68,44
9293,GPR52,0.89,0.115,0.0095377,G-protein coupled receptor,DTO_02300001,8,8
9294,S1PR2,0.585,0.731,0.018286,G-protein coupled receptor,DTO_02300001,93,75
9295,SRSF11,0.821,0.269,0.99806,Nucleic acid binding,DTO_05007557,11,6
9296,ATP6V1F,0.931,0.115,0.014736,Transporter,DTO_05007405,2,2
9306,SOCS6,0.631,0.615,0.98865,Enzyme modulator,DTO_05007584,57,43
9311,ASIC3,0.663,0.538,3.4071e-07,Ion channel,DTO_01300327,51,50
9312,KCNB2,0.89,0.154,0.99613,Ion channel,DTO_01300327,8,7
9313,MMP20,0.663,0.538,6.0776e-14,Enzyme,DTO_05007624,40,44
9314,KLF4,0.449,0.769,0.99714,Nucleic acid binding,DTO_05007557,307,436
9317,PTER,0.769,0.346,3.2773e-13,Enzyme,DTO_05007624,11,10
9324,HMGN3,0.931,0.077,0.057786,Nucleic acid binding,DTO_05007557,3,1
9325,TRIP4,0.641,0.654,5.9901e-07,Transcription factor,DTO_05007542,78,19
9331,B4GALT6,0.89,0.154,0.90783,Enzyme,DTO_05007624,5,5
9332,CD163,0.427,0.846,0.0008338,Enzyme,DTO_05007624,369,410
9333,TGM5,0.656,0.615,2.4183000000000004e-25,Enzyme,DTO_05007624,48,24
9334,B4GALT5,0.76,0.308,0.99889,Enzyme,DTO_05007624,15,7
9337,CNOT8,0.695,0.462,0.21741,Transcription factor,DTO_05007542,33,16
9338,TCEAL1,0.7,0.346,0.58578,Transcription factor,DTO_05007542,25,15
9340,GLP2R,0.705,0.269,2.635e-11,G-protein coupled receptor,DTO_02300001,28,15
9342,SNAP29,0.633,0.654,0.013567,Transporter,DTO_05007405,70,19
9343,EFTUD2,0.647,0.462,1.0,Enzyme,DTO_05007624,76,31
9344,TAOK2,0.736,0.231,0.99976,Kinase,DTO_03300101,26,19
9349,RPL23,0.729,0.5,0.33031,Nucleic acid binding,DTO_05007557,24,14
9354,UBE4A,0.729,0.308,0.10902,Enzyme modulator,DTO_05007584,22,9
9355,LHX2,0.678,0.615,0.98812,Nucleic acid binding,DTO_05007557,39,23
9356,SLC22A6,0.743,0.462,5.3222e-08,Transporter,DTO_05007405,19,22
9358,ITGBL1,0.705,0.423,1.7671e-09,Receptor,DTO_05007575,27,13
9361,LONP1,0.517,0.808,0.9993,Enzyme,DTO_05007624,197,133
9365,KL,0.448,0.769,0.00022444,Enzyme,DTO_05007624,332,484
9371,KIF3B,0.76,0.269,0.084213,Cellular structure,DTO_05007530,19,9
9373,PLAA,0.597,0.692,0.46873,Enzyme modulator,DTO_05007584,113,21
9374,PPT2,0.751,0.5,0.0045415,Enzyme,DTO_05007624,27,20
9375,TM9SF2,0.839,0.154,1.0,Transporter,DTO_05007405,6,4
9376,SLC22A8,0.656,0.615,2.6004e-09,Transporter,DTO_05007405,37,25
9377,COX5A,0.515,0.846,0.49407,Enzyme,DTO_05007624,171,228
9380,GRHPR,0.722,0.308,4.6393e-07,Enzyme,DTO_05007624,20,27
9381,OTOF,0.691,0.385,5.3804e-39,Transporter,DTO_05007405,34,64
9388,LIPG,0.633,0.615,1.0165e-10,Enzyme,DTO_05007624,62,81
9390,SLC22A13,1.0,0.115,5.3133e-14,Transporter,DTO_05007405,2,3
9394,HS6ST1,0.617,0.731,0.92349,Enzyme,DTO_05007624,86,10
9397,NMT2,0.89,0.115,0.23627,Enzyme,DTO_05007624,5,4
9399,STOML1,0.78,0.308,2.4189e-11,Enzyme modulator,DTO_05007584,12,10
9400,RECQL5,0.682,0.5,3.1723e-18,Enzyme,DTO_05007624,28,20
